parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[137],-0.6285781264305115,0.7678569555282593,-0.6590375900268555,-1.8654375076293945,0.5843751430511475,1856.6058493344808,0.9997034072875977,00-0036225,Dalton Keene
z_mu[138],-0.11097593605518341,0.3379429280757904,-0.12302842736244202,-0.6504908204078674,0.43585047125816345,2080.6180489411636,0.9980823993682861,00-0036232,Harrison Bryant
z_mu[139],-0.12215099483728409,0.319670170545578,-0.11355480551719666,-0.6643248200416565,0.37172842025756836,1407.0669061970575,0.9994997382164001,00-0036244,Colby Parkinson
z_mu[140],-0.8884715437889099,0.5092640519142151,-0.9065265655517578,-1.7581270933151245,-0.09664244204759598,1976.9780418937821,0.9990453720092773,00-0036250,Tyler Davis
z_mu[141],0.7390902042388916,0.42542606592178345,0.7409828901290894,-0.017473513260483742,1.4174351692199707,2020.0021530627266,0.9989985823631287,00-0036290,Cole Kmet
z_mu[142],-0.3488372564315796,0.38620972633361816,-0.3650457561016083,-1.0989264249801636,0.15754474699497223,1881.4279607683254,0.9987516403198242,00-0036332,Josiah Deguara
z_mu[143],-0.3859948217868805,0.3017171323299408,-0.3863288164138794,-0.9110044836997986,0.08293183892965317,2047.1632017904765,0.9991536140441895,00-0036422,Adam Trautman
z_mu[144],0.11640968918800354,0.5751679539680481,0.10639618337154388,-0.7510343790054321,1.1640374660491943,2790.102377165924,0.9984057545661926,00-0036423,Albert Okwuegbunam
z_mu[145],-0.37640315294265747,0.5433639883995056,-0.3756059408187866,-1.2205647230148315,0.5555800199508667,1865.3760986422485,0.9999217987060547,00-0036424,Brycen Hopkins
z_mu[146],-0.9152543544769287,0.28824183344841003,-0.9126328229904175,-1.3373922109603882,-0.4408741593360901,1360.4535290336062,0.9981664419174194,00-0036429,Charlie Woerner
z_mu[147],-0.27279385924339294,0.9673548936843872,-0.2905033230781555,-1.9086395502090454,1.3594071865081787,3248.64831161433,0.9982961416244507,00-0036433,Tommy Stevens
z_mu[148],-0.8119030594825745,0.4468332529067993,-0.8220115900039673,-1.5364418029785156,-0.10719548165798187,1921.1785678727156,1.000848412513733,00-0036438,Stephen Sullivan
z_mu[149],-0.501230001449585,0.6469467282295227,-0.5301470756530762,-1.6770837306976318,0.4522925913333893,1867.1157865488958,0.9984696507453918,00-0036456,Dominique Dafney
z_mu[150],-0.2660231292247772,0.5862241983413696,-0.2608628273010254,-1.2302477359771729,0.6377426385879517,2361.9805327985605,0.9982194304466248,00-0036510,Kenny Yeboah
z_mu[151],-0.6298407912254333,0.5913663506507874,-0.6297667026519775,-1.529111385345459,0.3306691348552704,1690.7347761679819,0.9983236789703369,00-0036534,Shane Zylstra
z_mu[152],0.026079636067152023,0.49583396315574646,0.024317782372236252,-0.801226794719696,0.8258810043334961,2455.4236124653808,0.9986704587936401,00-0036556,Brevin Jordan
z_mu[153],0.0038660704158246517,0.5306310653686523,0.002405890030786395,-0.8933395743370056,0.8201253414154053,2953.973862501474,1.0000028610229492,00-0036590,Quintin Morris
z_mu[154],-0.6051161289215088,0.2955012917518616,-0.5993070602416992,-1.0561274290084839,-0.15234528481960297,1880.4778598130904,0.9982302784919739,00-0036628,John Bates
z_mu[155],0.18111833930015564,0.27212968468666077,0.18037055432796478,-0.2681386172771454,0.6064663529396057,1725.265069796243,0.9983641505241394,00-0036637,Noah Gray
z_mu[156],-0.7166835069656372,0.7892260551452637,-0.7506097555160522,-2.0303947925567627,0.48773953318595886,2140.891946148064,0.9983161091804504,00-0036640,Zach Davidson
z_mu[157],-0.44325679540634155,0.9982589483261108,-0.439453125,-2.062957763671875,1.2543796300888062,2123.5343235136534,0.9988272190093994,00-0036692,Miller Forristall
z_mu[158],-0.7998670935630798,0.27302247285842896,-0.7923202514648438,-1.2717199325561523,-0.39980047941207886,864.4401789052812,1.002047061920166,00-0036741,Jack Stoll
z_mu[159],0.09815244376659393,0.4271467626094818,0.08151304721832275,-0.5964872241020203,0.7690102458000183,1697.0199407862137,1.0000414848327637,00-0036754,Brock Wright
z_mu[160],-1.5021066665649414,0.5775492787361145,-1.520812749862671,-2.3333723545074463,-0.5417754054069519,1611.8601917740848,0.9982829093933105,00-0036825,Feleipe Franks
z_mu[161],-0.40027502179145813,0.3103060722351074,-0.4068251848220825,-0.9689710140228271,0.06065652146935463,1330.7061439774257,0.99953293800354,00-0036876,Kylen Granson
z_mu[162],-0.6451535820960999,0.24188514053821564,-0.6499010324478149,-1.0285032987594604,-0.2814636826515198,1276.9164745433316,0.9995962977409363,00-0036887,Luke Farrell
z_mu[163],1.8339729309082031,0.4530355930328369,1.8242863416671753,1.124495267868042,2.63008713722229,1594.7638927756639,0.9982641339302063,00-0036894,Pat Freiermuth
z_mu[164],0.5003721714019775,0.4913496971130371,0.5207792520523071,-0.2852799892425537,1.270926833152771,1385.1903715444953,0.9981192946434021,00-0036970,Kyle Pitts
z_mu[165],-0.43756985664367676,0.46336057782173157,-0.4793696999549866,-1.252833604812622,0.2677179276943207,1946.3869818314236,0.9983359575271606,00-0037004,Hunter Long
z_mu[166],0.07610288262367249,0.36696696281433105,0.06886525452136993,-0.5470850467681885,0.6259779334068298,2076.178874837371,0.9984536170959473,00-0037005,Tommy Tremble
z_mu[167],-0.6914833784103394,0.4354040324687958,-0.7130852341651917,-1.4057492017745972,-0.02759360894560814,1856.4081757644387,0.9985633492469788,00-0037011,Tre' McKitty
z_mu[168],-0.8187226057052612,0.5504807233810425,-0.8308621644973755,-1.6961411237716675,0.0868489146232605,1754.7137480119234,0.9985837936401367,00-0037078,Cole Turner
z_mu[169],0.03916768729686737,0.4499494433403015,0.04230858013033867,-0.6420957446098328,0.8758990168571472,2033.9054833716248,0.9987632036209106,00-0037086,Grant Calcaterra
z_mu[170],-0.4485163390636444,1.0030134916305542,-0.44846561551094055,-1.955095887184143,1.2739346027374268,2213.688773392706,0.9999516606330872,00-0037112,Jake Tonges
z_mu[171],-0.2612549364566803,0.6634016036987305,-0.24969199299812317,-1.3967616558074951,0.7645635008811951,2169.497629587954,0.9995503425598145,00-0037168,Armani Rogers
z_mu[172],0.10726740211248398,0.7176875472068787,0.13515061140060425,-1.0094085931777954,1.350048303604126,1966.4245879574667,0.9987663626670837,00-0037252,Greg Dulcich
