parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[142],-0.7931771278381348,0.13299085199832916,-0.7932223081588745,-0.9274842143058777,-0.6588761806488037,1.001031987588623,192.91615295410156,00-0034487,Trent Sherfield
z_mu[143],0.8820935487747192,0.2078658640384674,0.8810880184173584,0.6721472144126892,1.0913668870925903,1.00102746080742,225.08201599121094,00-0034510,Robert Foster
z_mu[144],-0.37680584192276,0.2585325539112091,-0.377254843711853,-0.6364151239395142,-0.11691004037857056,1.0010101942356109,321.9765625,00-0034521,Allen Lazard
z_mu[145],-0.4738633930683136,0.28844407200813293,-0.4739950895309448,-0.7629051804542542,-0.18454544246196747,1.0010046185912345,457.0828552246094,00-0034631,Vyncint Smith
z_mu[146],0.3720192611217499,0.6258448958396912,0.37206411361694336,-0.254218727350235,0.9981863498687744,1.0010014467720825,1411.1751708984375,00-0034646,Brandon Powell
z_mu[147],-0.049440860748291016,0.7220010757446289,-0.04982393980026245,-0.7718197107315063,0.6741754412651062,1.00100226684701,1158.27880859375,00-0034652,Cameron Batson
z_mu[148],1.7625389099121094,2.5299816131591797,1.7645395994186401,-0.7683954238891602,4.2921905517578125,1.0010012140986397,2784.84375,00-0034653,Deontay Burnett
z_mu[149],-1.0462381839752197,0.01568608358502388,-1.046281099319458,-1.0632281303405762,-1.0294969081878662,1.0029689179830739,31.014780044555664,00-0034660,Rico Gafford
z_mu[150],-0.6411232352256775,0.29513415694236755,-0.6406126618385315,-0.9382610321044922,-0.3449442386627197,1.0010148294135153,352.9988098144531,00-0034676,James Washington
z_mu[151],-0.4985228478908539,0.9093034863471985,-0.49534356594085693,-1.4102072715759277,0.4111098051071167,1.001004278256615,622.85205078125,00-0034686,Auden Tate
z_mu[152],-0.029558472335338593,0.6457400918006897,-0.028660565614700317,-0.6762420535087585,0.617573082447052,1.001002838415007,860.9707641601562,00-0034764,Michael Gallup
z_mu[153],-0.5607321262359619,0.8461066484451294,-0.5603325366973877,-1.4077740907669067,0.2858959436416626,1.0010016579134307,1119.088623046875,00-0034765,Tre'Quan Smith
z_mu[154],0.4538821876049042,0.9056395292282104,0.4543522596359253,-0.45276588201522827,1.359771966934204,1.0010015251705817,1854.516357421875,00-0034772,Antonio Callaway
z_mu[155],0.22298185527324677,0.7891783118247986,0.22300004959106445,-0.5666587352752686,1.0124800205230713,1.001001397868756,1404.829833984375,00-0034775,Christian Kirk
z_mu[156],0.6160744428634644,0.33656519651412964,0.6161869764328003,0.27803364396095276,0.9539667963981628,1.0010118740463443,284.2279052734375,00-0034777,D.J. Chark
z_mu[157],0.4767543375492096,0.6467078924179077,0.476732075214386,-0.1705884486436844,1.1246211528778076,1.0010021977444228,1242.981689453125,00-0034827,D.J. Moore
z_mu[158],-0.8613649010658264,0.3521135449409485,-0.8612778186798096,-1.2165979146957397,-0.5079599618911743,1.0010164462158933,277.6011047363281,00-0034837,Calvin Ridley
z_mu[159],0.2645513713359833,0.5338916778564453,0.2647171914577484,-0.2708536386489868,0.799135684967041,1.0010037758910721,872.1371459960938,00-0034854,KhaDarel Hodge
z_mu[160],0.4709053635597229,0.49978289008140564,0.47061267495155334,-0.02930920384824276,0.9714365005493164,1.001002092121509,957.4736328125,00-0034860,Dante Pettis
z_mu[161],1.091559648513794,0.4050230383872986,1.0912104845046997,0.6856372952461243,1.4982576370239258,1.0010063733963128,606.7059326171875,00-0034867,Malik Turner
z_mu[162],-0.44561025500297546,1.5986614227294922,-0.445459246635437,-2.0445117950439453,1.1532323360443115,1.0010011382226423,2847.104248046875,00-0034928,Steven Sims
z_mu[163],0.4002325236797333,0.3787968158721924,0.40122565627098083,0.019981052726507187,0.7795383930206299,1.0010058005401339,434.49066162109375,00-0034930,Trinity Benson
z_mu[164],-2.014885663986206,0.15904481709003448,-2.015875816345215,-2.175036668777466,-1.8546183109283447,1.0010238769693711,247.2115936279297,00-0034960,Jakobi Meyers
z_mu[165],0.4808795154094696,1.218279242515564,0.47957590222358704,-0.7377103567123413,1.7007241249084473,1.0010017170304093,1487.561767578125,00-0034983,Hunter Renfrow
z_mu[166],1.245764970779419,0.5118575096130371,1.2467265129089355,0.7325656414031982,1.758317470550537,1.0010035451278272,811.3739624023438,00-0035006,Olabisi Johnson
z_mu[167],-1.0192124843597412,1.0965218544006348,-1.019827961921692,-2.116051197052002,0.07861568033695221,1.001001686176393,1311.40234375,00-0035021,Ashton Dulin
z_mu[168],0.3651641309261322,0.0595085546374321,0.36393702030181885,0.30465462803840637,0.42607685923576355,1.001224424309396,76.11178588867188,00-0035022,Penny Hart
z_mu[169],-0.14076149463653564,0.136283740401268,-0.14020434021949768,-0.2781080901622772,-0.003724348032847047,1.0010221374658739,228.76412963867188,00-0035045,D.J. Montgomery
z_mu[170],-1.513968586921692,0.5131214261054993,-1.5135307312011719,-2.02809739112854,-0.9996575117111206,1.0010033483753185,604.1309204101562,00-0035101,Davion Davis
z_mu[171],0.366083025932312,0.17313441634178162,0.36568599939346313,0.19167453050613403,0.5412756204605103,1.001047143207141,206.69642639160156,00-0035120,Keelan Doss
z_mu[172],-0.017524555325508118,0.03111419454216957,-0.017375893890857697,-0.049214594066143036,0.014173798263072968,1.001169469654163,69.91004180908203,00-0035126,Antoine Wesley
z_mu[173],0.2993297874927521,0.03198551386594772,0.29922905564308167,0.2665751576423645,0.33220407366752625,1.0013380536719745,50.32569885253906,00-0035140,Mecole Hardman
z_mu[174],1.4613147974014282,0.416771799325943,1.4640631675720215,1.0423243045806885,1.8786132335662842,1.0010132335751496,322.9372253417969,00-0035164,Cody Thompson
z_mu[175],-1.1827785968780518,0.5707060694694519,-1.1829065084457397,-1.7544257640838623,-0.6109896898269653,1.0010026905281622,902.7657470703125,00-0035181,Darrius Shepherd
z_mu[176],0.8063008189201355,0.28014788031578064,0.8055030107498169,0.5255048274993896,1.0888118743896484,1.0010137530698846,406.3145446777344,00-0035208,Olamide Zaccheaus
z_mu[177],-0.12522311508655548,0.023327449336647987,-0.12527361512184143,-0.15061688423156738,-0.10083914548158646,1.0027782706188113,29.473369598388672,00-0035215,Deonte Harty
